text,label
RT @ChiefedOutJay: Jack Herer X Green Crack.... #weed #Props203 #AZ #PHX #Stoner #ChiefedOutandChiefedUp  #WeedPorn… http://t.co/JoUAj0wjLk,0
"To be honest, I'm jealous of all you cute couples",0
"RT @OfficialPuss: I'm imperfect, I'm awkward, I'm weird, I'm ME.",0
HR jobs: HR Advisor (10.45am – 7.30pm Mon – Fri) http://t.co/d7XsdyqqLM,0
thousands of followers obtained easily http://t.co/PVkovppxbo,0
Get 2 Tickets to Disneyland or Disney  http://t.co/LCqQAJFUNT  238,0
Pump pump pump it up,0
@ohmenpakyu Flippa by Kenjohns,0
"@MaryeezybOO_ taking fashion to a new level, c'mon now 😎",0
"God tested my patience early this morning and this line from my favorite prayer saved me ""...help me to conquer anger with gentleness"" ❤️",0
RT @CraveMyThoughts: Finally Disney 👏👏 http://t.co/vjvclz41eh,0
Nigga got set up at his own house #WSHH  https://t.co/y97Bch4nRD,1
"My brother gave me all the raisins out of his trail mix, if that's not true love idk what is",0
RT @NiallOfficial: @RochelleTheSats love you mummy Roch! Thank you for tonight ! Was great! I'll come around tomorrow when I sober up! Love…,0
was this you my but u was of not but be at we but but can so have have of are that get they out to me find are u,0
“@LoveAllegra: No phone 😩😩”what happen,0
@justinbieber I thought you were gone,0
RT @TheMattEspinosa: 5 seconds,0
😂😂“@AmandasVibe: Stay out of stuff you don't know about.”,0
As long as theyre happy.,0
"Social Media, Marketing and PR: Who's Responsible for What? http://t.co/iIEhZYgONq via @mashable",0
My school teacher wanna know what happened to me.,0
@justinbieber brazil miss you,0
"RT @FUCKlNG_PERFECT: I respect people that tell me the truth, no matter how hard it is.",0
"@justinbieber and go to sleep, you could wish me good night .. and follow me? x52",0
RT @KlLLMYBOYFRIEND: oh my god http://t.co/9i7tMPghlv,0
@dom3nicT you're so cute😍,0
@justinbieber  you love me?,0
I posted a new photo to Facebook http://t.co/vOIjCjUmSu,0
almost prevented the obesity rate from rising with Hostess going out of business Good thing we avoided that,0
"RT @ItsJay2x: EGG FUCKIN ZACTLY ""@f__Sleep: Black people wonder why people don't like us!""",1
Church later,0
@justinbieber i wish I could get a follow from the greatest,0
“@zeemino: I become emotional when I overwhelmed with my OT5 feelings T_______T&lt;3 http://t.co/PkAuCHCmwG”,0
@James_Dubai just people pushing into queues and that mate....mainly Brits. Apart from that it was a really good night  like,0
As on route to would fain do a sortable practice mode of procedure outsourcing services sutler: NWXI,0
RT @aaroncarpenter_: I'm actually really tired✌️ goodnight☺️,0
Mirrorless tisane retreat: stylish attack pertaining to storing collectibles: GbmQBUEBo,0
Train faster plz i late like siao liao D:,0
The quality the chief bonny arm backing pro thy several titanium junction bands Ÿ: lGiRBQSb,0
It's late but I'm not really tired. Another night of not being able to fall asleep :/,0
"Totally,not a good day to get a tweer from @justinbieber",0
Tweety crazy assel 😒,0
"I'm so damn tired. My body hurts everywhere, I need a day off😩😩",0
“@YanTrillyy: mix emotions 😪” aww..,0
"RT @BRocka206: #RP By @iampistol ""And all the pretty girls say.... Ayyyyyy #MalibuMostWanted #KILLtheKING follow dem… http://t.co/7lAgqzz9ps",0
RT @justinbieber: @fknbieber today,0
@justinbieber when are you going to follow me,0
And bc in hawt.,0
Kim Kardashian Shows Underwear At Dinner With Vogues Anna Wintour http://t.co/UtMjo2jpnl,0
"RT @angelajantonini: I wish oomf wanted me as much as I want them, like they honestly have no idea.",0
Need #affordable North Face Denali Jacket #NorthFaceDenaliJacket #North #Face #Denali #Jacket Don't Delay http://t.co/C85dWJm51V,0
Aylin and ferny are daaaa best 🙆🙅.,0
"RT if you love to sleep

#2NE1 #COMEBACKHOME",0
im trying to figure out how to make two sad people happy ,0
“@3rdEyeSociety_: explorer of the universe and consciousness”,0
.@Poorsonnet has the most patience for me.,0
just want to talk to ya on the phone really,0
"RT @MeIncheny: A real friend understands your silence more than your words.""",0
RT @SexFactsOfLife: A great relationship is when you instantly miss each other right after being together.,0
"I respect women way too much for me to touch them with my disgusting penis. I fuckin hate my penis and cum
 I'm so sorry.
#castration",1
I'm never sad but now honestly my life is so ugh,0
“@karenado123: I'm so funny! 😂” stop✋,0
Believe movie en mi complu explotaaaa http://t.co/7vG2V0mwad,0
"RT @FabAgent: RT FOR AN ACC RATE ★
+ MESSAGE IF I LIKE UR ACC
NO RT = DELETE

Line ID = agentdee (lets be friends) http://t.co/Fbum5KDCtI",0
RT @justinbieber: @ashlryy smile,0
I got a shooter for your shooter. http://t.co/2G7WjswYHB,0
@Joy61297 thank you :) I look ratchet but 5H are perfect omg,0
"Today stats: No new followers, One unfollower and followed one person via http://t.co/rFe96doJM9",0
"I'm the best friend ever RT""@melaniesnicket: @saniellecole yes. You're a dutty friend""",0
"RT @Manikinzz: “@Zee_GMG: Ky ordered pizza mad late lol, I just told her to order me something to drink👌”I hope she's ordering you some wat…",0
RT @_SophieAllan77: Such an unreal night😍,0
Just posted a photo http://t.co/SvJ95CibSZ,0
@jdhemmelgarn @meganliening sorry Meg's but you're B squad compared to This chick,1
@_DianaaLovee @crystal_berumen I'm like dianaaaaa like my 6pgs are just bs 😂,0
@CaeMcKenna she's hot. I'm hot.,1
#LesbiansAfterDark http://t.co/w2cKO3tEgc,0
RT @JColeDC: I have never wanted someone so badly as I want you,0
App just became FREE: Space Fart http://t.co/3ovOqIGybE http://t.co/s9AWA2KcWV,0
"just a little selfie for you ladies and gents! in robin thicke's wise words ""I know you want it"" http://t.co/XRHbdR4JG0",0
❤️❤️❤️💋❤️💋❤️ @miastokuca @tomlsant http://t.co/JnsBZ69OQY,0
"RT @aciddripped: ""@_gabwielle: @ShroomBlurs_94 just this one http://t.co/pFRRWWrPou""@_stonedburrit0 hahaha",1
NICK YOU LAUGH TOO DAMN LOUD,1
"""@239smokedawg: Your Man Ain't Real If He Don't Eat It Up.""",0
I just won 9 Swag Bucks by searching the web at http://t.co/igAqhu7QoM  http://t.co/qedT2qOqUp!,0
RT @_shannybella: “@Kiss_Marieee: Favoriting means you trynna hide . Come out the cut fredo”❗️❗️❗️,0
"RT @NotaFunnyLady: Be self aware he said
Know yourself he said

Its not enough others think I'm a cunt Ive gotta be aware I am too?

&amp; I pa…",1
RT @aaroncarpenter_: I'm actually really tired✌️ goodnight☺️,0
Thanks god clothes shopping only took 2 hours or so!,0
RT @siredtoeveryone: @spooksiee I CANT HANDLE ANYTHING THAT HAS ANYTHING TO DO WITH THIS ANIME I AM JUST TOO EMOTIONALLY UNSTABLE,0
@sonamohapatra looks most likely like Congress that gets outside support from SP.  @nikhilsureka @satyamevjayate,0
FUCK OMG WTF,1
RT @ayoo_dosTRES: Ducked off..,1
RT @camerondallas: Have to be careful with certain people,0
@justinbieber can u notice me to please,0
It's not yufkas but it'll get the job done http://t.co/2xZw3IZcYy,0
idk casually in love with all the boys from dogfight hello angelic voices love me,0
"@mytwit2808 BJP played it politically right. Or the situation would have bee worse for the, Politics is different ball game now.@ncbn",0
RT @aaroncarpenter_: I'm actually really tired✌️ goodnight☺️,0
I just voted for Girls' Generation on allkpop Tournament! #SNSD SOSHI   http://t.co/AnREJz7UYo via @allkpop,0
"@justinbieber If you answer me and follow me I would be the happiest girl in the world,but this is impossible haha. Te amo x19",0
But the girl I wanted played me 50 lls,0
RT @AnayaL8ter: My body is his playground 🙈😈😏,0
What is borderline personality disorder? - Helium http://t.co/GChtQYjrAj,0
"""@inamar407: ""@ItsSMTOWN: Hyukjae wearing face mask while fabulously carrying Choco! [dispatch] ~ Admin Peu http://t.co/PAjllsiT32""""",0
@justinbieber if you follow me i'll be the happiest girl in the world....,0
"All it is, is excuses ....",0
"KRIS BROUGHT A 500-PIECE PUZZLE BECAUSE ""ALL ARTISTS SHOULD HAVE THAT""

YEAH U DA ARTIST",0
"RT @MillieHolt9: http://t.co/34h5trA5nk #Website #Design, #Mobile #Website #Design/#Development",0
that picture was 😷,0
RT @KatherineBeLike: #KatherineBeLike me @ homecoming dis year lol http://t.co/13wwNfFXgU,0
"RT @satyamevjayate: MPs/MLAs in India modify the law to protect themselves.RT if you agree,no politician is above the law #SatyamevJayate h…",0
"On February 28, 2011 #Mushaima stated in #Lebanon’s Al Akhbar that if #KSA can intervene in #Bahrain, #Iran can too.",1
RT @CraveMyThoughts: exactly 👌 http://t.co/udZzgeTR8E,0
RT @justinbieber: @biebsbizzle4991 not a fact,0
"@JaredLeto you did it all &lt;3 ""kill them with success, bury them with a smile"" ;)",0
"RT @whatsuptucson: Park and University -- more officers responding, students rioting, police responding with bean bag rounds and gas canist…",0
RT @SteveStfler: Twitter is the one place where you go to say all of the random thoughts in your head and see if everybody else is as weird…,0
RT @350: The poorest and the most vulnerable in India take the biggest hit from climate change: http://t.co/H1MUm3c7Gy The rising costs of …,0
"Today stats: No new followers, 2 unfollowers via http://t.co/yTjSJDB4CS",0
RT @SteveStfler: Twitter is the one place where you go to say all of the random thoughts in your head and see if everybody else is as weird…,0
@VictorQLand winter break part 2* and that's true👏,0
@MoneyzWorth like I said lol my fault and don't tell me no..tf,0
@aaroncarpenter_ night babe,0
I could listen to music all day,0
RT @SydBidd: Lol shut up.,0
@saroostic13 lol. Yeah ur pretty much right @hassan_k82,1
The Web Design &amp; Internet Daily is out! http://t.co/w0caVQTt6D,0
Red bone she look tropic,0
"RT @lizzz_182: The best feeling ever is knowing that someone is willing to put an effort in for you, even at your worst",0
Color Run! #11dayshappytreenz #prettyinpink http://t.co/sDW1FF5BWB,0
Supernatural is so nice at this time,0
wtf happened to my folder with all my artwork in it?😱😩,0
"@justinbieber Justin, will you follow me? I love you so much❤️☺️ 9",0
Not raining here at Chinatown.,0
Fuck can't sleep because of that below  and I have to work tomarrow,1
RT @ashley_nichhole: @TurnerMcAlister ya saved the best for last 💁,0
Never been the type to trip over little shit.. 💯,1
RT @MeanwhilePics: Meanwhile in Dubai http://t.co/W3qirELj3p,0
RT @kellylangan14: Done with one sided friendships,0
"RT @CamHolt3: U of A coming for the crown in 2015. @StanMan_41 @_CJ_24 and everyone who stays. The future is bright!
#BearDown",0
Rolling around the the 6.0000000000 http://t.co/GyWwn7iby0,0
“@IsaAbdullah91: America doesn't want us to forget 9/11 but wants us to let go &amp; forget 300 years of #slavery http://t.co/uJXlLXuddM”,1
That young selfie life http://t.co/VjQRaAARWt,0
"RT @tentej: Understanding is much deeper than knowledge. There are many people who know us, but very few who understand us..",0
Nigga got his wings.... http://t.co/XxquOyEvbx,0
@ChukkTayy we all know,0
"We ain't worry bout no guns, we got shit that explode !",1
RT @digitalspy: Jessie J's a lucky (birthday) gal. Tom Jones showed up at her birthday gig to surprise and sing with her http://t.co/676v75…,0
Last thanksgiving I had a fever &amp; couldn't taste none of my food 😩,0
"WATCH,LIKE,COMMENT,SHARE #COMEBACKHOME MV https://t.co/AKMKm1hvxD #2NE1 LET'S DO THIS! 4720",0
I knw you love me bt it is nt visible to me any more😞 cum back u Realy dnt hav idea wats going on jst Lisn to once 😞,0
RT @Nashgrier: Everything that shines ain't always gunna be gold,0
And wanna be ghetto RT @AliochaMatt Sorry I can't do ghetto. 😳,1
RT @aaroncarpenter_: I'm actually really tired✌️ goodnight☺️,0
"""@WorldwideELFs: #trans .@siwon407 weibo: new friend. Good night :^) (posted at 3:17am KST) http://t.co/h8P8p5Gfis""",0
"""@JBeautiesPMPG: #ASAPSmile ☀️ http://t.co/e1xDsUXGZh""",0
RT @kaylahansenn: WHAT TAYLOR WHY YOU SO CUTE @taylorcaniff http://t.co/UWnsQccChq,0
"RT @MarilynMonroeDC: Sometimes, we need to be hurt in order to grow. We must lose in order to gain. Sometimes, some lessons are learned bes…",0
RT @NathanTheWanted: The gifts from the Brighton sound check party are amazing. Thanks so much guys ☺️,0
@m_stoneman it's soooo good! See you tomorrow!!,0
"RT @barcastuff: Lionel Messi for Barcelona in 2014: 20 games, 22 goals, 8 assists #fcblive [via @messistats]",0
Tonight is for sure bottoms up,0
"@justinbieber You are my life, u can follow me? please. Is my dream! te amo ♥ x75",0
The biggest enemy you have to deal with is yourself,0
RT @followback_707: #RETWEET THIS! FOLLOW ME (@followback_707 ) &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50+ FOLLOWERS FAST! #TeamFollowBack …,0
RT @HotGurrl_: Im ready to see all these pretty girls n they prom dresses with they dates 😍😍😍😍😍😍,0
RT @justinbieber: Live love laugh,0
My goodness !!!!!!,0
"RT @CraveMyHealth: RETWEET if you want to do a color run! 
😍🏃🎨 http://t.co/NPMZ6YlXKn",0
@domirrera Dom I love you but that tweet made no sense. I volunteer to be your personal proof reader / skin fold washer if necessary.,0
"""Love?"" he smirked ""It kills your heart, it steals your soul.""",0
@eGoTheIcoN @OpTic_NaDeSHoT @CrsKiLLa Hasn't proven anything till they win the championship they promise every event;),0
Ik where you at @Imran__ik,0
@LarouchesonFire haha not this year,0
"@Amber_Raynexxx  So, in Ducks vs Canucks 2nite, Canucks managed to pull-off another smashing loss, kissing off playoffs; &amp; Ducks r  #1 again",0
@nbasorial @TalmadgeZaiir lmao wtf,1
It's still early,0
I'm always thinking of you,0
RT @justinbieber: @biebsbizzle4991 not a fact,0
@catresaa 💀😂😂😂😂😂😂 bruhhhhhghg,0
"QuietLaughter had a powerful one Discovering the sandbox was filled up with kitty whole time.""""",0
"made it home ...ugh im dumb high ... smoked ten blunts and smoked out of a hookah with weed in it ... had mad fun 
now in waiting of bae",0
RT @taylorcaniff: I honestly just want to take a girl out on a classy date...,0
The nights still young. 😏,0
A renovated apartment in a japanese suburb. Nice. #Architecture http://t.co/HejF2EP4TF,0
RT @BalloutWebbie: “@bigoleebootaay_: @BalloutWebbie then imma get you sick 😷😩” Idc,0
@justinbieber Follow me ilysm please ive been waiting so long for you to notice me x64,0
"I been smokin, i been sippin!",0
"@justinbieber WE WILL ALWAYS BE WITH YOU , FOLLOW ME PLEASE , IS MY DREAM , I LOVE YOU ♥ X36",0
Ask me a question | http://t.co/3sCQ2Ciu9J,0
"RT @Edie_Is_Dead: Im not even gonna fix that typo. 
And its gonna eat me alive.",0
"RT @Tinaiadur: #EpicMobClothing ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #FOLLOWBACK 2665",0
"RT @notesforgirlz: I’m a girl. I don’t smoke, drink, or party every weekend. I don’t sleep around or start drama to get attention. Yes, we …",0
@sexyyy_b you coming? lol,0
RT @Nashgrier: Everything that shines ain't always gunna be gold,0
“@JAMIEDAVIS_24: @NadiaKhechfe16 takes years!” How?!? 🙈,1
I love jimmy kimmel,0
@japjotnijjar  ur fucking terrible in quiz up,1
RT @camerondallas: Have to be careful with certain people,0
RT @UnusuaIfactpage: People kiss at weddings because kisses were used in ancient times to seal contracts.,0
RT @VillayMusic: Retweet in 5 seconds if you know what game this is.. 💯 http://t.co/Ci6MELVFpb,0
"RT @UberFacts: ""Close friends and family"" is the most important source of a person's happiness.",0
"CHECK ME OUT STARRING IN THE HOT NEW MOVIE, ""BARTENDERS"" (TRAILER... DVD AVAILABLE IN BUFFALO,NY) http://t.co/IYN0ecOzZs",0
@_theDarius @DopeShitOnly @Gook____ lol slick . Bitch get off my daddy tho,1
@BasedJersh Give'em first impressions by their profiles.,0
RT @errkaaaaaa: Why do seniors like fucking around with freshmen?,1
@TheDoctorFell Hit. The button.,0
"RT @MeIncheny: In life, I have made a lot mistakes and I have felt a lot of pain, but mistakes make me smarter and pain makes me stronger.
…",0
the bride and the groom,0
@linnyalvarado14 the things in your ears lol,0
RT @leslygon_: I should've used this on my gov test. Reciting the constitution would've been so easy. http://t.co/iZNtxs7oj8,0
RT @SneadDa_Yungn17: WTF 😂😂😂😂😭😭😭 I Was Praising Jesus Hallelujah “@King_sarcasm: The neck roll 😂😂😂😂😭 https://t.co/LkHUhRI1Zz”,0
"RT @NewmanTory: ""My knight in shinning Jesus sandals""",0
By the the time @justinbieber tweets I would probably already be in my grave,0
@chelseyy_nola okay okay if you insist 😩,0
the past up does not change the future,1
I love you.,0
@justinbieber followme on shots @/5secsofbizzlee 🙏🙏🙏 please follow me 😭,0
RT @Adore_Natashax3: @kimm_x333 @staycloudlyy see I know that's you billy cause kim never calls me natasha (:,1
RT @RichardLanceYPR: I'm Just Saying You Can Do Better,0
#amhspron2k14 ready too see my babies😌,0
"RT @Rboagi8: #EpicMobClothing ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #DATING #BACK 1797",0
@justinbieber  my heart is breaking,0
Sometimes you have to stop thinking so much and just go where your heart takes you.,0
RT @MarieBerm: Why is it so hard to communicate with drea fea after like 8 😅😭,0
Young nigga move that dope.,1
RT @_Buenaaa: Spoil me with communication not purses .,0
Going through Laser surgery today. Hope it wont hurt alot #pray,0
RT @cliquespinosa: WHAT. THE. FUCK. ARE YOU KIDDING ME. https://t.co/AeklTBVctD,1
You learn something new everyday lol,0
"@justinbieber I LOVE YOU! 💕 a simple ""Hi"" from you would make me the happiest girl on earth 👌",0
San Diego pre gaming! A strobe shot glass can u tell I'm easily impressed lol http://t.co/Sd3zxLh22X,0
RT @jennesysbieber: time passes by so fast when ur on facetime omg lmao,0
RT @aaroncarpenter_: I'm actually really tired✌️ goodnight☺️,0
"RT @pimpin8ez: You deserve the best
I'll leave you alone",0
"RT @Will_FerreII: When i'm bored, nobody texts me. When i'm busy, BAM! I'm the most popular kid on the planet.",0
I'm Not Ginuwine Bitch I Don't Spend Time.,1
I don't know why I keep letting myself get hurt.,0
"*OMG JUsTIN NOTICRE ME!* i'm just like ""i'm waiting:))"" @justinbieber",0
"RT @CnPnSoshi: !MrMr 10thWin #소녀시대 #소녀시대미스터미스터 lets get this for our girls today! """,0
@justinbieber follow me 🙌🙌🙌,0
RT @justinbieber: @Ioveash miss u too,0
RT @kissingcliff0rd: I RTD THIS AND THEN LUKE FOLLOWED ME NO FUCKING SHIT http://t.co/HqRD9b0fcg,1
@aaroncarpenter_ go to sleep babe,0
@escapetogalaxy just watchin a horror movie and tweeting~ wbu??,0
Why y'all should visit Roseville http://t.co/X1ueFVeq8C,0
He's local.,0
"RT @thequote: There are two great days in a persons life - the day we are born and the day we discover why!
 - William Barclay",0
The love of my life can text me right now.,0
L-lewd! RT @GlANTENEMYKRAB: @cubroso I HAD TO ZOOM OUT TO SHOW IT OFF,0
I need a good laugh right now,0
listening to their songs feels a lot different now,0
BitcheS/Niggas switch up on you in a heartbeat ! So keep yo head &amp;&amp; DONT PUT SHIT PASS NOBODY !,1
"RT @ImNiallsMichael: ""Directioners are so selfish""

""I hate Directioners""

""Directioners suck""

OUR WHOLE FANDOM: http://t.co/hjw1DEPJRo",0
RT @_sleepingshelbs: Either we're having a constant baby earthquake or I'm trippppin hard on this,0
RT @edurrewtsn: #openfollow for rp western only. help rt *6,0
"It's a good one. Top 5, maybe 10. RT @PB_Reporter: One of the best Golden Girls scenes ever is on... When they sing Mr. Sandman",0
2012 x Chris Brown,0
Just posted a video http://t.co/BGprMHXI8a,0
RT @AmazinnMan_Bugg: Bro bouta dip on us .. Only for the better  doe n i wish him the best of luck 💯,0
The song 'Let me take a #selfie' is horrendous #embarassedtoexist,0
"RT @sarahmalik_1D: FOLLOWING ALL MY NEW FOLLOWERS 
 #5SOSWonFollowParty

#OneDirectionAnd5SOSWonFollowParty",0
"The saddest thing in the world is when two people, who at one time knew everything about one another, act like strangers.",0
Where tf am I??,1
RT @Fly_like_Mike: When cute girls get boyfriends &lt;&lt;&lt; 😒 I don't remember them running that by me.,0
@Hardin_Kristen callese weey😏,0
My kd's goin up down! #sRcG,0
RT @TheRealKingHef: my daughter's phone......she ain't sending no nigga a nude 😌😤🙅👌👍 http://t.co/8eyjmrmQN9,0
@aaroncarpenter_ goodnight ily,0
"Watching ""Not another teen movie"" bouta doze",0
RT @_dianalizethh: when ever I get woken up for no reason! #imsleep https://t.co/2JZLbE2yl2,0
RT @darthvaderluke: they've been together for 2 years now #tipsfornew5sosfans  #5SOSWONFOLLOWPARTY http://t.co/dl3U1pUEqA,0
If bae was here😩 ah my god💦,0
RT @AwkwardComedy: This is awkward http://t.co/SPYfkfjQIQ,0
RT @jay_mvo: Selfie Saturday http://t.co/H7NzEd83b0,0
"@justinbieber When you coming to Fitzgerald, GA??",0
I could never F5 you into the Gulf of Mexico.,0
Snapback 💣🔫 #webouttofaawardtodastrip instadaily #igdaily #instagramhub #instacool #me http://t.co/wJZzSUZKxT,0
Let's adventure k,0
@EricModzelewski @kristinkrebs_ call a taxi,0
Sorreame,0
RT @luke_brooks: Happy birthday to the smartest idiot out there http://t.co/fk6Wf62cSV,0
Sometimes you just get tired of excuses and you just care about facts.,0
@AtomicMexican thanks for following me...rn4l..#DJaxToOakland,0
"@justinbieber please say something cute to me, i love you. 22",0
RT @WeAreGirICodes: when you're about to go out with ur girls &amp; all ur outfits are on point http://t.co/kFiN7ukxzv,0
“@BullsFam_: When Boozer doesn't play defense http://t.co/BRy5mdUlxT” I know right 😂😂😂,0
@xo__brunette bb let's have a sleepy tomorrow,0
@justinbieber I love you and I hope you consider to follow me one day. Been here since '09 and I hope you know that you've changed my life.,0
RT @lTHlNKTHATWAY: *checks twitter during commercial*,0
That jigga juice 😂😂😂,0
@justinbieber HELLO please notice me,0
Well I'm not going to fall asleep anytime soon 😳,0
Watch my run right now with @RunKeeper Live http://t.co/zMwuzyJaOZ #RKLive #RunKeeper,0
RT @TheFunnyWorId: How it feeels http://t.co/7y4usX4P0Y,0
@HeartlessSweety we was trying to come thru,0
@PFF_Rick This is sick!,0
RT @RYY_ThoU: “@FazeyBaby: #yeet 😂😂👏👏👏  https://t.co/JFaiQxkwOB”. She killed lol😂😂👌👌🙌,0
Tryna win Rookie Of The Year &amp; MVP in the same season lol,0
"#EpicMobClothing ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  ipadgames -2618",0
@meagan_byrne 🙈 you will never be left out again 💛 #skyzonefam,0
One hour with your best friend can make the world a much happier place. @PresleyRogers I love you boo! 💜 #love #bestfriend #roomie,0
@justinbieber YOU ARE PERFECT,0
RT @_GxldenSoul: 👀🙈- you cute af 😻😋🙌,0
RT @YoungDrolay: Don't mess with #StangGang #Diesel,0
People who have what they want are fond of telling people who haven,0
RT @prettybaddiee_: Wondering if I should just try and be alone for a while.. but idk,0
RT @gxldscvrs: idk why i keep getting sad over people that don’t give a shit about me.,1
RT @justinbieber: @ashlryy smile,0
RT @m4tt_pilgrim: Butts and beer,0
RT @camerondallas: Have to be careful with certain people,0
RT @CraveMyHealth: Rt if you would wear these 👟🔥 http://t.co/E8f5513GY4,0
@JUSTINBIEBER PLEASE FOLLOW ME! I LOVE YOU SO MUUUCH! #47,0
“@_sassybaek: Mom can u just let me decide for my own i mean we're only talking about my hair not my entire life its my own money too”,0
Brian cleary is white girl wasted rn lol,1
@justinbieber I'm going on like 24 hours without sleep now haha thank you,0
This omelette bouta be the best thing I ever ate,0
"I just pray that God keeps me, my family &amp; friends outta harms way.",0
RT @justinbieber: @Ioveash miss u too,0
"@justinbieber you are the best, te amo",0
@TheCompleteGay awwwww I love you so much,0
“@QuinnCeylon: put us in the hall of fame for the team that go live. 😂 “@RaynBritt: @QuinnCeylon naw lafamilia😂💯🙈”” 😂😭😂😭 rapping ass!,1
RT @OverlyDevoted_2: @SprintersONLY @richhomieworm @Gentle_kissesXD ion even get on twitter &amp; yall got me up here ..,0
#Promo : Tune In To The World Changers International  Radio Broadcast M-F 12:00 AM/PM,0
"RT @partiers: My entire life is just me ""winging it""",0
@SlayMeNicki who you on oovoo with?,0
dont want break to end,0
RT @camerondallas: Have to be careful with certain people,0
"I have successfully completed the Family Relic quest in The Tribez &amp; Castlez for #iPad. http://t.co/DxH9NFsh2a #ipadgames,#gameinsight",0
"No captain crunch at my moms house, so Adam rushed to the market to buy me some before they closed.. That's love 😊",0
"""@MahonesMafia: @/fistingharry more like fistingLisa http://t.co/p6XxnMgbgV""that's so fucked up",1
Marta brings all the boyz to the yard http://t.co/uaHgjsTZfw,0
"@justinbieber i can not stand to wait, you only notice the others :( and i??? ily 1",0
@Nissan The old car times were more beautiful.,0
Lmao was that for me #iwonder,0
RT @TopRetweetMax: ➡️ RETWEET ➡️ ONLY ➡️ IF ➡️ YOU ➡️ FOLLOW ➡️ BACK ➡️ #RT2GAIN (Follow @TopRetweetMax) 47.64,0
RT @ACursedGift: quickies honestly depend on how good the pussy is... if it ain't good i ain't tryna waste that precious time on u 😴,1
this its out out my not just you find all get on,0
"@/CindyOrH 
Donut aye",0
“@h_deezymaaz24: @aleenazizian too bad ur like 4'11” I'm 5'7 get yo shit straight foo,1
I freeze up every time ❄️❄️❄️,0
wow so you really wont notice me @justinbieber,0
"@vnsaroja @doosraview My Q is simple, why we have imported 10 Cr set top boxes from China in last 10 years. We could have manufacture. 1/2",0
RT @_jaywayy: “@The_Best_Vines: Spongebob rappping Kendrick Lamar https://t.co/7Tibos4kEU”lmfao😂😂😂😂,0
“@maribelhuerta17: @Jeanetttegarcia I LOVE YOU 😍😍😍😍 😂😂😂😂😂” sorry but http://t.co/ehPoBj6dfT,0
I just kicked Melina off my bed http://t.co/F1ZxlGJ3dv,0
"“@CraveMyThoughts: Just so you know us girls actually do this 😘 http://t.co/DPZbuL4DTZ” when texts me ""good night beautiful"" 😍😩",0
join falseclosed yuk RT @connypcr: need closed agency,0
Well it's out of my control done... Took more effort and time than I would of liked... But usually it means more,0
I knew he wasn't the shooter !! #ZoeGone,0
I posted a new photo to Facebook http://t.co/MzloNw0pse,0
"@justinbieber i have a bad day, please make my day better!!",0
RT @Kreepykay7: Sarah and I have this dudes wardrobe in our room nigga,1
"@justinbieber note me , look at me, do different.. please 18",0
I told god I'll be back in a second,0
omfg confirmed naaa!,0
I'm going to have to burn that now,0
I feel for the kid 😔,0
"RT @Hazzaband: ""how does the one direction fandom deal with jealousy?"" http://t.co/NoCam2PYcf",0
RT @mahonelust: @MahOneOfAKind happy birthday!!,0
"Look, I'm really not trying to be old and dying before I get noticed by you so can you please slide in my mentions.😕😭  @justinbieber",0
@IvyDoomkitty Awwww what's causing this feeling?,0
RT @dani_sanchez19: “@FemaleInt: I have a confession to make... http://t.co/JqtklJCWE6”,0
@Imaginedragons YESSS WHAT A SHOOOOW http://t.co/s53pAdqJeV,0
"#3dprinted by rynomyte ! ""#3D print of LSU Tiger Stadium, including an as of yet unfinished 90 million dollar... http://t.co/euqC8NxsoD;",0
"Who ran to help me when I fell, And would some pretty story tell, Or kiss the place to make it well?... My Mother...#Happymothersday#",0
If I were to win the lottery like powerball wise first thing I'd do is splurge on my mom then go shopping then move and transfer,0
RT @justinbieber: @biebsbizzle4991 not a fact,0
So its okay,0
RT @verified2jb: Watching all these girls go nuts that @justinbieber followed them and I'm here like..... http://t.co/DyqfQUAx6f,0
"RT @tweetsauce: After 1.5 minutes, the volume of this Lego would equal that of the observable universe: http://t.co/9ouRKGKpMN",0
@justinbieber youre the greatest idol in the world,0
RT @justinbieber: @biebsbizzle4991 not a fact,0
Ayye get it girl 😏🙌,0
RT @_LightskinJawn1: Trust So Fucked Up Feel Like EveryBody Trying To  Play Me 😒👊,1
RT @justinbieber: @ashlryy smile,0
@rachelrusinnnn @MattWilliams_33 return the slab https://t.co/5rsEN2QIMW,0
What's going down tonight lol 🌚,0
RT @BradZaffram: @juliaacamps happy birthday 😊😏,0
RT @PrincetonsMafia: LMAOOOOOOOOOOOOO ME  https://t.co/9nGPULSsvk,0
Flskkzjsjaka I just liked my crush'a old Instagram picture kill me now oh god 😭,0
"RT @C_harles_23: Whenever you have a bonfire, it's a successful night",0
@justinbieber SHOTS SHOTS SHOTS FOLLOW ME BIZZLE,0
