text,label
RT @iamjamiefoxx: Bruno X Foxx in Singapore. We might have to give em some new music soon @BrunoMars... http://t.co/5x4mVl4Zc9,0
so bored 😫,0
@AfiaUbong however contrast all other figures with the all time GDP high.  @eggheader @ogundamisi http://t.co/tsIokrcAaE,0
RT @lewkspotatoe: finding a mutual with the same time zone as you is basically finding your soul mate,0
@NileshP7 I think the Tottenham game fucked us up fully,1
"@fxcknarryxoxo yeah, I'm just trying to get hold of my mam cos she's not in and I'm baby sitting",0
RT @daleyempire: We can do this #KCA #VoteTheWantedUK,0
Thank god for campus visit day today #ImStillDrunk #HydrateMe #FreeWater,0
"This ain't a movie that I wanna see. A tragic story, starring you and me. Yell ""cut"", we're stuck inside this scene!",0
"""I think you'd like to live in California""
""no, LA""
""Sierra, LA is in California""
""oh""",1
RT @GarrettCannon9: As if anyone does anyway....,0
Cool chattin' w/ jonmesa NYC Tattoo Convention... @ Roseland Ballroom http://t.co/3SMvQnQBkt,0
RT @TopRetweetMax: ➡️ RETWEET ➡️ ONLY ➡️ IF ➡️ YOU ➡️ FOLLOW ➡️ BACK ➡️ #TeamFollowBack (@TopRetweetMax) 9.41,0
RT @ACIDICABELLO: oh my god http://t.co/baqaiogPhm,0
"RT @MercedesAMGF1: .@redbullracing Weren't they asked about dinner with the @MonsterEnergy girls?! It's ""Der Finger"" on the right... ;) htt…",0
@JanoRianaBiebs lol I had a eerie feeling this is u http://t.co/QHho9yVMLV,0
@realclod That's a great way to start. :-),0
RT @makisigmorales2: As much as I want to go to your birthday. I'm here in Batangas for a musical show. Don't worry Babes bawi na lang ako …,0
RT @13TaylorRED13: Wow Phines &amp; Taylor #TaylorSwift #ShesTheOne @radiodisney http://t.co/mQX3yFo4pN,0
Here he really is Variety Club in the winners circle! @nevhopwood #DWC14 http://t.co/jRzv2AJjDK,0
It's kinda annoying that my mom and my ex are still close like we're still together 😒😒,0
@joshbarnes96 Happy birthday!🎈xx,0
Depending on females 👎 broke boy,1
RT @Shanti_Babyy: So Ready To See Prom Pictures 😍,0
"@CookieMLG LOOL It's 3pm on a Saturday, go outside or something dude. We play a load on nights if you give a team more than 48 hours :L",0
RT @alexia_kierstyn: should've been a better liar babe,0
RT @thinksarcasm: To all the girls that say Gentlemen don't exist anymore: They do exist but Gentlemen are attracted to Ladies. Not sluts. …,1
Yahdoe,0
"RT @ohmykinglouis: science says that if you ask your fave to follow you during 11:11 theres a 100% chance he wont

#Vote1DUK #KCA",0
"RT @chrjackson_nl: Why do candidates talk more abt opponent than themselves? My advice:convince voters to vote 4 u, not dig up dirt on oppo…",0
RT @Thalaiva_Rahul: Wen I was in malaysia the craze for SRK for his temptation tour simply superb....news channel flashin SRK #SRKThePrideO…,0
"RT @CloydRivers: Do what makes you happy
Be with who makes you smile
Laugh as much as you breathe
Be thankful you're in the best country in…",0
"@Paul_cbr600rr Thanks Paul, she also sounds as good as she looks x",0
RT @lamLilDurk: Yesterday I find out that I wasnt 5'7 by a bitch who was 5'7. I'm not going back to being 5'6 bruh. Fuck that,1
"RT @LifeQuotesDen: When someone is going through a storm, your silent presence is more powerful than a million empty words. -Thema Davis",0
RT @Lovelyavalanna: But I don't get it #oops http://t.co/lRJxa7EN4h,0
@bbyjada97 lol I had a strange feeling this was u http://t.co/FKW6UhIgmT,0
“@OhSnapItzAnge: Don't steal. The government hates competition.”,0
"RT @KingJesusBible: 1 Timothy 6:7  For we brought nothing into this world, and it is certain we can carry nothing out. KJB",0
"""The only flaw, you are flawless""

-The Neighbourhood",0
"RT @RETWEET_THlS_: ★RETWEET★IF★YOU★ARE★TEAMFOLLOWBACK★

#FOLLOWTRICK ✔
#FOLLOW2BEFOLLOWED ✔
#RT2GAIN ✔
#ANOTHERFOLLOWTRAIN ✔

#FOLLOW ~➤ @X…",0
"RT @xTeeWeezy: “@TTU_DEV: “@_iTrustNONEE: Ahhhh , what ima do today ?!”we hooping today 😂😂😂” ball is life 😜🏀",0
RT @ManUtd: Man of the Match 2/3: Retweet this to vote for Shinji Kagawa as #mufc’s best player against Villa. http://t.co/MkicuewZng,0
RT @Mr_Carterr: I'm going to start uploading pictures w/ fans. So tag me in photos using the hashtag #CarterFans and I might use yours! (:,0
RT @Real_CashFloCeo: Everyone who looks at this need to take the time to sit down an pray for him little superman 😥😰😔 http://t.co/m4GHHn3hhc,0
Morning from me and Leo http://t.co/6sjbrKOMxV,0
"RT @inbetweennarry: Fourteen Thousand Three Hundred Seventy Five

#OneDirection #TheyreTheOne @radiodisney 

#Vote1DUK #KCA",0
@CrazyKittyKelly time to clean the car then lol,0
RT @ImpaledNazareth: Can I die with you so we can never grow old?,0
RT @LovePhrase: I honestly just miss you.,0
RT @PWILD_SB: NEVER HEARD A BITCH ADMIT SHE WAS WRONG ALWAYS GOTTA FIGHT IT OUT HER,1
RT @Valleygirl466: “@mitchell_kayla: Where's my phone 😭” dumbass 😂😂😂,1
RT @mstiefvater: You remember. This drawing. Where he is definitely 100% using that hand to . . . call . . . his . . . bird . . . http://t.…,0
"RT @kissablexstyles: WOULD HE SAY HE'S IN L-O-V-E CAUSE IF IT WAS ME THEN I WOULD I WOULD ♡
#Vote1DUK  #KCA",0
"Get well soon, Dad :')",0
Crazy group chat 😂,0
Don't expect me to txt you first all the time . I wanna kno if u thinkin if me to ya kno ..,0
@johnarroyo5 YES SUPER HOT AKO. I'VE GOT THE BEACH BOD. #WatchUpgradeOnSpinnation,0
"RT @thinksarcasm: That depressing moment when you dip your cookie into milk for too long, it breaks off, and you wonder why bad things happ…",0
"RT @ReaIatabIe: I just really, really, really, really, really, really, really, really, really, really, really, really, really, really, real…",0
@TroyRucarean Another good card at @TampaBayDownsFL today ~ tough claiming action all day long!,0
"Hi @Michael5SOS ,it would mean the world to me if you followed me! i love you guys so much,it would make me so happy x3539",0
"“@SweetyMah0mie:Let's make Austin proud again everyone vote!!
 #KCA #VoteUKMahomies 😁😘 
@AustinMahone http://t.co/ePqFCI3JLY""",0
Kumihimo braided bracelet with delicate butterfly puts you in the mood for SPRING.   @creates_jewelry http://t.co/rAMig7QtLQ,0
ii #KCA #VoteTheWantedUK,0
RT @angela_elk: @avonstairsss keep trying pour 3h... Yallaa you can do it(:,0
Ask me a question | http://t.co/DtcZXkBpEx,0
Gemma chose the summery combination of Cerulean Blue and Silver Rockstars x http://t.co/TZZfbqu4Zn,0
RT @politico: .@billclinton to Dems: Don't run from a fight http://t.co/IXdUln8y0A via @katie_glueck,0
Greggs sausages rolls 👌,0
"RT @officialR5: @BSTARRRR dude.... It is the bomb LOL!

~rydel",0
Girl gets mad at me ... But you waited till last minute for your project .. Oh.,0
Some days just fucking suck .,1
RT @pjdog11: Welcome back Josh Jackson. Where have you been?,0
I wish Tyrani could spell😴😒,0
"RT @Darius_M4: Retweet if God saved you from a bad situation 👋🙇🙏

http://t.co/QaouuCqBZ5",0
RT @JordenLW: Such a great cause to support. #Wales #Art #fotofringe https://t.co/VWYJEcrgKB Donate anything you can its sure to be a great…,0
"""Can you tell the difference?"" Oh Baekho... your significant other is going going to beat you up one day. Kekeke.",0
"RT @toystoryharry: hiiiiiii @Harry_Styles how are you? i hope you're well!! you'd make me so SOO happy if you took a second to follow me, i…",0
Jaymi's smile makes me happy http://t.co/mkCwwmmV6G,0
"RT @__Princ3ss__: ""This is so me. http://t.co/MFz3CA27Yx""",0
@arianasdiamonds thats so tragic sorry for your loss,0
"I really wish i had a larger friend group, i mean, don't get me wrong, i have a ton of friends, but none that i trust with personal problems",0
my heart hurts tbh,0
Thinking about my exes like wtf was I thinking? 👎,0
"RT @iQuoteComedy: U are not FAT 

U are in shape. 

The shape of a potato",0
RT @njhprincess: 😬 #VoteStoryOfMyLife #KCA,0
@YoNiqueMursier My father wants me to go there and my family lives down there!,0
the crack on my screen makes me sad 😢,0
"Wen i tell yall im broke,  dat meanz ain got cash on me",0
I had a dream last night that I went to ultra. Ha. Funny.,0
RT @FUCKtheBULLSHlT: My first marriage will be my only marriage.,0
On Progress 20% - Asagi Aiba - Strike The Blood,0
Anyone out there using #TweetCaster premium? Worth the payment? Twitter proper is woefully inadequate.,0
RT @FreddyAmazin: it's 2014 why isn't this a thing http://t.co/lPDgaMxgjO,0
RT @tarawuana: i try really hard and no one appreciates that shit,1
RT @ThatKiddWill: Good laughs with some great people ... http://t.co/MRbx1bv9lZ,0
RT @bill_nizzle: Princeton Corporate Solutions Tested and Proven | James Scott why go public http://t.co/MDtC1IopTn,0
My baby :)) #germanshepherd #gs #rottweiler #loves http://t.co/WKamraIy0G,0
“@AshleyJekel: @JoeCiambrone_ im already almost done way to take 1000 years” http://t.co/mq3lweoyCi,0
@ZachGriffin5 Goodluckk bro!! I'm gonna be doing some myself :),0
"RT @PrettyAjee: “@tokyoDiamond___: I'm not beefing with nobody , I'm living 😎”#imtellingya💯😎",0
RT @Jesse_melva: @__hbicx3 goodmorning to you too my bestfraand! Also known as my P.I.C 💖😃,0
@MathewsMadalyn I'm waiting for my suit. Been waiting for about 6 weeks. What colour is your dress?x,0
RT @gerbanzi: nobody understands me. http://t.co/8s5twvuoET,0
RT @LizUncut: Why am I a million times happier when I'm not in Delaware,0
"RT @LovesBooty: @pinkmamba_ supposed to be pink mamba, lol",0
RT @JustTumbIr: I want to be with you.. Everyday.,0
"every day I wait for a miracle from u,I waited in follback by u so,, please FOLLBACK me..I LOVE U @justinbieber #Please_Reply #296",0
RT @NeshiaJoyous: “@roy_chahrouri: sleep overs with me go something like this http://t.co/GtQViWkjNP”,0
RT @AshanteTM: I agree http://t.co/pCLn5mKDCQ,0
"RT @OhMyMahonex: boy i adore yoooou

#KCA #VoteUKMahomies",0
RT @OneTextFromYOU: Cuddling is simply the best thing ever.,0
"[PHOTOS] Weapons Discovered in a Secondary school in ADAMAWA: Fears yesterday gripped Yola,... http://t.co/LUGa8rlpVC #LoadedVibesDotCom",0
I promise to myself that I will sleep early this time.,0
James got me and clarine macdoanlds #topbro,0
"RT @kuirab: Now to wait for the line up Moyes will choose for #Bayern, even though he had an impressive performance today, Kagawa will be b…",0
@Mr_Carterr when will i meet you,0
play now &gt; beyonce - love on top @pantastic1049FM,0
Tymoshenko to run for president of Ukraine: repor http://t.co/EFJhDndS8J #UNAMI #CBS #AFP #ABC #UPI #AP #CampAshraf #FREETHE7 #UNHCR #RAJAVI,0
@heidicullinan I read a bunch of different stuff. I generally buy YA in bookstores.,0
"@rody7chi lmao you got 2 see this, its epic http://t.co/cC9IcIr6fd",0
Hilary Duff Rewards Herself For Her New Record Contract: Hilary was most likely treating herself aft... http://t.co/JWg30q8fzl #Shopping,0
RT @chaboywoolf: That moment in an interview when sam realizes and begins to understand the question being asked http://t.co/l0LjHGJxcK,0
RT @realestmahone: Still can't get over this part #KCA #VoteUKMahomies  https://t.co/nB9wOUjJ3E,0
RT @BlackerGFC: @jgangmusic @tvtoxic safe for da support my g,0
RT @TWStoleMySoul: When I'm standing on the yellow line. Waiting at the station. Of I'm late for work a vital presentation #KCA #VoteTheWan…,0
@BettingAccas what site you use to get them odds i only got 1.33 on william hill,0
"RT @austinsrainbow: ""@YoutubeMiracles: “@austinsrainbow: quote this #KCA #VoteUKMahomies”""",0
CLAMCASE PRO | IPAD KEYBOARD CASE http://t.co/7HntbVZ7UC,0
RT @BBAnimals: Sunshine cat is an awesome cat. http://t.co/9TScavz6nG,0
"RT @GbaGaunDeteCtor: Its not just villa, Villa beat chelsea, Chelsea beat Bayern,so Man U will beat Bayern .. Hello Somebody, Making Sense?",0
@LOMEJOORDE1D rofl this was made by you? http://t.co/2S3a1HdRtU,0
RT @SyaheerAhmad: pain changes people,0
@CrystalDuff How'd it go?!,0
RT @JalesaChantil_: If yo gf or bf gone cheat down their in PCB he or she gone cheat up here 😒,0
Chewing on a straw. Nom nom nom http://t.co/t83HgEIcLJ,0
docientos sesenta #VoteJennette #KCA,0
Feel so ill😷😷,0
Does a wedding planner need a wedding planner?,0
RT @syphylicia: Ew morning people,0
RT @DivergentTri6: 356 days until the #Insurgent movie,0
"RT @NallOfficcial: Do u wanna Niall's Skype?

WATCH THIS VIDEO AND RT
https://t.co/VZtq2Tqy5i

I'll give u his skype :) http://t.co/TWEiSxi…",0
RT @diaryforteens: some of my music makes me want to cuddle for 7 hours &amp; some of my music makes me want to do drugs in a motel room while …,0
RT @AnyoneButUtd: Who takes an iPad to a football match... http://t.co/pa3W6zhGWt,0
RT @fauldsy10: Back the team or shut the fuck up not even kicked off yet,1
dfgfdg #KCA #VoteTheWantedUK,0
RT @helloimharriet: What lovely weather today! 😊🌞🌅 http://t.co/8quXvViLv7,0
"RT @jacmoore10: Really hungry &amp; this bed feels really good, the struggle",0
@TVOhh 😂 thanks idiot,1
Eyes never hurt so bad 🙈,0
"@Espngreeny and you people want the same for college football.  I would rather live and die with every game, every week. RE: Kentucky",0
RT @SheswantstheD: Where is the chill 😂😂 http://t.co/19uvoAmvcM,0
RT @PrimarySklProbs: #PrimarySchoolMemories Being chosen to be on in Heads Down Thumbs Up and smugly strutting up to the front with a feeli…,0
Somewhere in America,0
"🎸🎤🎸🎤🎸

Calum Hood from 5sos

If you see this, could you follow me?

It would mean a lot

Be my 3/4

ilsym @Calum5SOS

🎸🎤🎸🎤🎸
x112",0
RT @meganrferguson: How can I move forward when I don't know which way I'm facing,0
New post: Banks - Brain (Ta-Ku Remix) http://t.co/JSGklkO97z,0
I dnt respect mister cee,0
Cracked my iPhone 😩😩,0
#SelenaGomez #Move  ~ #DemiLovato #ShesTheOne ~ #SelenaGomez #TheBestest @radiodisney #RDMAs PYD,0
"Hi,Paul and Alex updating for the rest of the day. There's currently a good service,we hope you enjoy  the afternoon",0
Man injured in fire on Milwaukee’s north side http://t.co/pqwUa8QpUu,0
"@AFC1966 @bertieb56 @sbj001 @Neilby70 @MarkGooner78 @Sidcyborg1000 @tommy_joe68 Bloody nice day martin, let's hope it's a great evening :)",0
Lining the stomach Karen Skinner http://t.co/enIn7UHEgl,0
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
RT @DreamCast_K: If you can't cook or clean best believe ya boy got a side bitch.,1
RT @ManUtd: Man of the Match 3/3: Retweet this to vote for Juan Mata as #mufc’s best player against Villa. http://t.co/n3BbjbzOTu,0
docientos sesenta #VoteJennette #KCA,0
@kimy1229 omfg this tweet by you is nuts http://t.co/Oux5jBLGED,0
"“@DrakeNYC: My past is my past, I've made mistakes but I have learned from them too.” Exactly 👌",0
RT @hannahmogg: Caught in the act http://t.co/LCWepcJ1u1,0
RT @MarilynMonroeDC: REAL feelings don't just go away..,0
Fazekas another 3...He's got 14. Deadly spot up..,0
Top of the food chain @unlgso #unlgso http://t.co/n5cJK4bcwA,0
"Licensed Mortgage Loan Officer - Bellevue, WA http://t.co/mXSAwpepF1",0
Happy birthday @Lil_O73 😘🎉🎈 love you ❤️❤️,0
RT @justinbieber: Making music everyday all day,0
Kelsey S.’s Review of Splash Studio – A Painting Bar – Milwaukee (4/5) on Yelp http://t.co/BIVi8742Az,0
"Rt ""@itsjessica_tho: Real recognize real.""",0
Beat up pumas,0
"@_SikDriveTony , Man You Talking Shitt Cause You Know I Will BEAT Yo Ass LilBroo",1
"“@TedOfficialPage: Dont judge people by the mistakes they've made, but by what they've learned from them.”",0
"RT @Delia_loves1D: 'Hey ashton you see that girl over there?'
'Yeah?!'
'She voted day and night to make you happy!'

#Vote5SOS #KCA http://…",0
Father Michael is one of the best people I have ever met,0
RT @ACahone: Keep voting #kca #VoteUKMahomies http://t.co/aHIdexmYb0,0
Thxs for support {},0
Outta this world like tang,0
RT @KaoTheGreat: Dreaming everyday about this life we could have,0
RT @WhosWaDe: #ThisCouldBeYoursButYouABitch http://t.co/zDmz2wAkl1,0
@JF_Gayoon Mind to followback?☺,0
Aha moment #1: study the process. Then apply it to any topic or endeavor. Boom! #MrLifestyle #DoItNow,0
"Today stats: No new followers, One unfollower via http://t.co/IPxCrd3JCV",0
"RT @z4ynie: louis should really start brining back his old fringe bc i miss it a lot 

#VoteStoryOfMyLife #KCA",0
docientos sesenta #VoteJennette #KCA,0
Imma keep this 1 too myself lmao it's always something boy I tell you,0
Finally go home,0
On a serious note can some one give me a ride,0
I need to get better if I plan on doing anything tonight.,0
want to go to the zoo🐒,0
"RT @___stinka: ""@jaeztheetopicc: I don't like bitches being to friendly wit my nigga""",1
Still feeling the effects of #rebelbingo from last night. Ridiculous evening!,0
RT @MesutOzil1088: Come on gunners. Cross my fingers. #premierleague,0
Wedding Planning Ideas with 25 Awesome Bridal Shower Invitation Designs http://t.co/vl2CBWNlYi,0
RT @MzGorka: #JoxeMartinBetiGurekin #JoxeMartinBetiGogoan,0
RT @FiveSOSUpdates: Luke yesterday (@hausofamy) http://t.co/bi8PuIK4gf,0
"RT @itsbizzlesdiary: STOP!!!!!!!!!!!!!!!
I RECOMMEND YOU TO STALK KIM @biebsrk BC FOLLOW TRICKS. YOU WONT REGRET 3",0
RT @yourownbot: Don't Be your own @daebb!,0
And one more shout out this morning to an anonymous couple who are so excited to be doing a challenge and doing... http://t.co/DRt1JUMTFk,0
Happy Satnight coyy ♡,0
@Wuldubimpressed only if its in ROCK CITY FLA #SPRINGBREAK2K14BITCH #GNVFLA,0
@jj0ngbin was you ever apart of that?,1
Seems hiding ya face on photos like your a real criminal is the new look?,0
RT @Saije_Milan: You either real💯 or a rat🐭,0
"RT @madiiyu: ""Something's gonna give now cause I'm dying just to know your name""

#Vote1DUK #KCA http://t.co/jWRzJOkjqP",0
I'm really sorry for disturbing,1
"RT @CallofDuty: RT &amp; you could win the #CODChampsSweeps! Rules: http://t.co/g4bEe04ke1 

Follow @eSportsCOD for #CODChamps coverage. http:/…",0
@ColdBloodBeats haha this was done by you? http://t.co/X30W6iXGCn,0
@Gkittykoz haha this tweet by you is crazy http://t.co/sMGMwEVk0d,0
thank you for eton my spam ily loads and loads Sami chlo and Leah🙊,0
Roe  b givnn alot of dese hoes a hundon lls ya gon b sick,1
I'm just casually waiting for austin to tweet good morning,0
Its just occurred to me I fuck up alot,1
"""Are you a Buddhist?"" 

SHIT JUST GOT REAL.",1
Finna go shower and head out to this Gaso,0
I someone brought me breakfast I would love them for forever!,0
happy birthday to my man @Deezus14,0
"RT @InTouchMin: Do not answer a fool according to his folly, or you will also be like him. -Proverbs 26:4",0
"wait for me tonight 12:00 - 02:00 (GMT+2) with huge collection of Classic oldies...don't miss it ;)
Amr Hassan http://t.co/PCSHxpYa5n",0
RT @bellevibes: @Reine_Kai you always lurk,0
"RT @Darius_M4: Retweet if God saved you from a bad situation 👋🙇🙏

http://t.co/QaouuCqBZ5",0
@WM_TIFF @xcookiesjieun YAH ME NO EATING A POOR INNOCENT ANIMAL CAUSE ME LOVE DEM OK *LIES*,0
@animecreys i already knew that,0
"@vrinda_90 @trendinaliaIN  @angel_928 
luv u Barbie Doll my VDpie...u r my swt hrt  :* #ProudToBeVDian
#VrindaDawdaBDayWeek 2071",0
@Samboni_24 welcome to your dreamland #March2MN,0
@mysticalpokemon Ohh um  I'm not sure id say 45 or 50 maybe,0
@TEHLEELHUSSAIN3 Wrestling God is here,0
"RT @MrsPolyAmory: Me tease ?? 

I'll show you tease! 

*eats last double stuffed Oreo 

*downs glass of milk 

*licks lips 

You can't resi…",0
Look who's helping us wash our cars today! http://t.co/5SvuWXdjyL,0
@gelmartiniii No prob!! ❤️,0
Coffee and cigarettes....all you need to survive.,0
I'm up early as shit,1
Old habits die hard huh ?,0
RT @GirlsBooklet: Reading old messages and wondering where it all went wrong.,0
Behind,0
RT @Smo0re_: I have really weird dreams..,0
RT @RobertsoKing: Thanks for following! @JadeCastleEdge @ashie_fierce @thatdizzychick,0
I just entered a #lucky giveaway for a pair of Emerald Sterling Silver Earrings - you can enter too! http://t.co/dDECkrr3P8,0
#WordsAfterBreakUp Sorry If I broke my promises!,0
"RT @juicytayyy: I'm a cry baby 😩😩 , Like just love me💞💕 kiss me 😘💏 and hold me",0
"RT @GrandPrixDiary: As a thank you, I'll give a RARE Kimi (Sauber) signed cap to a random Tweep after the race. To enter just RT this!

htt…",0
http://t.co/RIpFy9nBs0 get in here!,0
"RT @Pirates: Next stop, Pittsburgh! 
#OpeningDayPNC 
Who's ready? http://t.co/Gyl7gT2s7c",0
@PRonnStar Tbh I think there is no issue naman. :),0
“@asassywhale: when you're about to go out with ur girls &amp; all ur outfits are on point http://t.co/2W2PTOybsG @TrinityElaine5 @emileerudeen,0
RT @HiFianceofGK: Less than 10 minutes and tl goes crey!! Blackjacks don't forget that this will be tonight! Spaam! #2NE1 #COMEBACKHOME htt…,0
Omg. He is pissed :O,1
me right now http://t.co/UwwvddKjd9,0
"I've harvested 1,321 of food! http://t.co/22f5LzXNpX #android, #androidgames, #gameinsight",0
RT @laladwy: Who wants to bring me breakfast,0
RT @NautankiFilms: 30 mins to go for #Madhubala last ep of this week do not miss @8.30 on @ColorsTV @abhinns @DrashtiDhamiWeb @drashti10 ht…,0
Ionic 2-Tone Designer Leather Apple iPad 5 iPad Air Case Cover with stand (Black/ Blue) http://t.co/cGK3bOcCQK,0
//I am going to use Raito twitlonger style to make Salvador's,1
Its all about you..,0
RT @achrisevans: OMG !!! The world's gone mad. The self extension stick . This is for real I took the photo just now in London. http://t.co…,0
The Kenya Medical Women's Association. You can download your membership form here  http://t.co/02TmCKvWS0,0
Can't sleep...,0
@maddykasey you're like 30 minutes away from me rn ayeeeeee,0
"Kittens are weaned at between six and seven weeks, and cats normally reach sexual maturity at 5",0
So much for my diet http://t.co/wJJTazJsnU,0
"So many people don't get this! RT @tweet_sayings: Strive not to be a success, but rather to be of value. 

Albert Einstein",0
"@khloekpedia OMG, how cute is that....",0
Sing to me Dixie Chicks 😌🎶,0
This rain just makes me wanna lay in my bed and watch Netflix all day ☔️⚡️🌀,0
Cause its too mainstream..,0
"Dr Salinas' 7 Days of Wellness #7DOW

I try to surround myself with people who inspire me. Those who… http://t.co/5xFDrE6HpZ",0
World wide web undertaking ideas: bHKR,0
RT @CameronDallas: Funny how someone's lips can make them so much more attractive,0
I want to go back to watching White Collar but no. :(,0
RT @linbea945: I saw lots of people post this photo. Like see how the original looks like....?? Need get OK again.....wait! http://t.co/vLu…,0
I WANT CALUMS THUMB,0
Ah food,0
RT @RichardWiseman: Is the answer 'because they are stupid?' RT @ResearchDigest: Why do children hide by covering their eyes?  http://t.co/…,0
RT @We_Love_Zayn_x: Better Than Words.                                                                                    #Vote1DUK #KCA,0
“@carmelDYME_xoxo: This will be me 😏😋 http://t.co/xdezcWbGrD”,0
Got 7 :( I want to stan you but I stan too many boy groups already ugh,0
"""@sammm_r5: #GetRossLynchSlimedAtKCA2014 
#GetRossLynchSlimedAtKCAs 
#VoteRossLynch 
#KCAs 
💛💛💛💛
@officialR5 5""",0
RT @itschagie: no. 1 na po sa world wide trend :) #LadyEaglesOnCelebrityBluff #LadyEaglesOnCelebrityBluff #LadyEaglesOnCelebrityBluff,0
RT @Brilliantvalues: I have this realness about me that I will stand by till the day I die.,0
"RT @abbie4thewanted: WE CAUGHT UP THIS MUCH YESTERDAY DO IT AGAIN GUYS, ITS NOW OR NEVER #KCA #VoteTheWantedUK",0
RT @itsmissdani: If whistle chewing was a sport I would definitely have a gold medal. #lifeguardprobs,0
I'm getting real sick of this shit.,1
@smallcambigpic Thanks for the feature.,0
how so lucky they are ((singaporeans)) meet cast of amazing spiderman,0
RT @Petzard: I want someone I can be cute with.,0
"I have Dino`s Lair on my island! Now my island is even more awesome! http://t.co/N4NUbTWExa #pad, #ipadgames, #gameinsight",0
RT @annalawrencee: Finally realizing the difference between just wanting something in your life and needing it,0
Fucking haaaate people 😡😡😡😡,1
"Seriously love my life so much, only can make the best of everything",0
@Sincerely_Kattt OMG nvm that was jamesssss . Aghhhhhhhhh,0
RT @mariannatrash: love hearing the birds chirping,0
@oxxehunn already yess,0
Thank u @MassyPower @KrThatShine @janusa580 @Ltd_To_Two @Enigma3304 @Nikkki_R @Raeburn10025,0
RT @TheDreamCIoset: Blue fringe &amp; pinstripes! http://t.co/qRe1sR5svE,0
Final Fantasy X|X-2 HD Remaster Special Edition - Playstation 3 http://t.co/Sgf7pQVck6,0
RT @twinkz09_mufc: #munavl 4-1 so where are you haters? and what do you have to say plastic fans?,0
"When we say we are a family at Texas A&amp;M University-San Antonio,  we mean it! Family portrait:… http://t.co/ARcuanpjZt",0
When I get some real money imma take care of erbody,0
It's moving season!,0
Best #art  deal in #tampabayarea - Two-Hour Bounce Session for Two or Four Kids at Bounce House (Up to 60% Off)  http://t.co/iaG3RgnKXW,0
@jai4president #GayIsOkayLuke PICK ME IM SO CLOSE TO MY GOAL,0
RT @FemalePains: when i wake up from a nap no one can talk to for at least 45 minutes because i’m 350% more ugly and 900% mad,0
@NickTheCommuter that's terrible! Idk why people do that..And now that it's getting nicer I'm sure more will happen,0
RT @planetepics: Mandarin Dragonets - the Colorful fish http://t.co/WBsLMHbF7w,0
RT @KimWooBinPH: Thought it's a slow dance; it was JUMP ROPE WITH WOOB tho gosh | #KimWooBin Shanghai Fan-meeting 32914 http://t.co/4BmfVtq…,0
@KnowMeSee @mishacollins @qwertee yay! That's adorable xx,0
@USMCWalley 😂 juuuust what I need!,0
@HomeBargains queues in home bargains Perth. If line was any longer it would reach to moon and back http://t.co/5ecnvO0Emt,0
have not we and but find at rt was one all get just I all I on out was we it they it my have be all that,0
OH OH OH #KCA #VoteTheWantedUK,0
RT @JColeDC: [✔] Alive [✔] Blessed [✔] Grateful.,0
@jai4president MENTION ME (rideajanoskian) #GayIsOkayLuke #GayIsOkayLuke #GayIsOkayLuke #GayIsOkayLuke #GayIsOkayLuke #GayIsOkayLuke 219,0
RT @MesutOzil1088: Come on gunners. Cross my fingers. #premierleague,0
RT @FortMyersHS: Cabaret! A fantastic production by Matt Koller and the student at FM. You can still check it out today and also tonight. #…,0
RT @ThatsEarth: Winter Night in Austria http://t.co/bDUZEEoXVt,0
Sleeping forever,0
"I keep on saying ""Noe will be there ."" 😅",1
"I've collected 14,217 gold coins! http://t.co/XOXo9SCY7e #android, #androidgames, #gameinsight",0
RT @_arcticzebb: today was so cool hehehehehe day out with mah lahvly baes,0
"RT @itsdmc: @1975hann @Truman_Black thanks for the snap. See you in Richmond, VA http://t.co/OQERX2R8zG",0
@zurr @markstephen96 mark I'm sorry but it appears that you are GAY,0
"Great win for @ManUtd today, not the best play but gets 4 goals jobb done.",0
RT @TheWordsPorn: My worst http://t.co/KoFR2iLFgN,0
@beautye_ thank you :),0
Headache bc heat :(,0
If we ain't dating I can't talk to no body?  That's how it goes..,0
Not sure what part of my brain thought it was a good idea to go to New Orleans after a week in PCB,0
@CHIRU_NEWS.what ever might be.. I am voting for cong ...naa vote pedda lekka loki rakapovachu..but i cant let boss down....I am Boss fan,0
JUST GO CRAZY http://t.co/1r8TRPwMwz,0
"@Lianndaly rofl you got to read this, its awesome http://t.co/6R5UDmDw4n",0
I Miss You - Klymaxx http://t.co/8OoENM5Z3t #nowplaying #listenlive,0
As of right now getting wavy wit my niggas just don't phase me,1
@YouRepellMe you better come online,0
Still don't know who actually going on my birthday trip with me but I will find out,0
Finally get to visit OU,0
@Melonladybaby that's the best kind of music. It's what makes an artist truly outstanding,0
RT @MesutOzil1088: Come on gunners. Cross my fingers. #premierleague,0
"RT @MuslimsMatterss: Being a Muslim is more than just going to the masjid, Allah wants your Attention not just your Attendance.",0
"as long as we're trying, as you know, nothing.",0
"RT @LovePhrase: Sometimes, friends can be the reason why a relationship ended.",0
I've now moved on to Johnny Marr #saturdaynight,0
